1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
959, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:drowned, 5, 1, 1
960, ocean, minecraft:deep_cold_ocean, MONSTER, upgrade_aquatic:thrasher, 10, 1, 2
961, ocean, minecraft:deep_cold_ocean, CREATURE, finsandtails:wherble, 5, 2, 6
962, ocean, minecraft:deep_cold_ocean, CREATURE, ars_nouveau:drygmy, 5, 1, 2
963, ocean, minecraft:deep_cold_ocean, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
964, ocean, minecraft:deep_cold_ocean, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
965, ocean, minecraft:deep_cold_ocean, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
966, ocean, minecraft:deep_cold_ocean, AMBIENT, minecraft:bat, 10, 8, 8
967, ocean, minecraft:deep_cold_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
968, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, minecraft:squid, 5, 1, 4
969, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
970, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
971, ocean, minecraft:frozen_ocean, MONSTER, minecraft:spider, 80, 4, 4
972, ocean, minecraft:frozen_ocean, MONSTER, minecraft:zombie, 80, 4, 4
973, ocean, minecraft:frozen_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
974, ocean, minecraft:frozen_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
975, ocean, minecraft:frozen_ocean, MONSTER, minecraft:slime, 80, 4, 4
976, ocean, minecraft:frozen_ocean, MONSTER, minecraft:enderman, 5, 1, 4
977, ocean, minecraft:frozen_ocean, MONSTER, minecraft:witch, 5, 1, 1
978, ocean, minecraft:frozen_ocean, MONSTER, minecraft:drowned, 5, 1, 1
979, ocean, minecraft:frozen_ocean, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
980, ocean, minecraft:frozen_ocean, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
981, ocean, minecraft:frozen_ocean, MONSTER, upgrade_aquatic:thrasher, 10, 1, 2
982, ocean, minecraft:frozen_ocean, CREATURE, minecraft:polar_bear, 5, 1, 2
983, ocean, minecraft:frozen_ocean, CREATURE, finsandtails:wherble, 5, 2, 6
984, ocean, minecraft:frozen_ocean, CREATURE, ars_nouveau:drygmy, 5, 1, 2
985, ocean, minecraft:frozen_ocean, CREATURE, ecologics:penguin, 5, 4, 5
986, ocean, minecraft:frozen_ocean, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
987, ocean, minecraft:frozen_ocean, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
988, ocean, minecraft:frozen_ocean, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
989, ocean, minecraft:frozen_ocean, AMBIENT, minecraft:bat, 10, 8, 8
990, ocean, minecraft:frozen_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
991, ocean, minecraft:frozen_ocean, WATER_CREATURE, minecraft:squid, 5, 1, 4
992, ocean, minecraft:frozen_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
993, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:spider, 80, 4, 4
994, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:zombie, 80, 4, 4
995, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
996, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
997, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:creeper, 80, 4, 4
998, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:slime, 80, 4, 4
999, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1000, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:witch, 5, 1, 1
1001, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:drowned, 5, 1, 1
1002, ocean, minecraft:deep_frozen_ocean, MONSTER, upgrade_aquatic:thrasher, 10, 1, 2
1003, ocean, minecraft:deep_frozen_ocean, CREATURE, minecraft:polar_bear, 5, 1, 2
1004, ocean, minecraft:deep_frozen_ocean, CREATURE, finsandtails:wherble, 5, 2, 6
1005, ocean, minecraft:deep_frozen_ocean, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1006, ocean, minecraft:deep_frozen_ocean, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1007, ocean, minecraft:deep_frozen_ocean, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1008, ocean, minecraft:deep_frozen_ocean, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1009, ocean, minecraft:deep_frozen_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1010, ocean, minecraft:deep_frozen_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1011, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, minecraft:squid, 5, 1, 4
1012, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
1013, none, minecraft:mushroom_fields, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
1014, none, minecraft:mushroom_fields, CREATURE, minecraft:mooshroom, 8, 4, 8
1015, none, minecraft:mushroom_fields, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1016, none, minecraft:mushroom_fields, CREATURE, cnb:lizard, 10, 1, 4
1017, none, minecraft:mushroom_fields, CREATURE, creeperoverhaul:mushroom_creeper, 10, 1, 2
1018, none, minecraft:mushroom_fields, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1019, none, minecraft:mushroom_fields, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1020, none, minecraft:mushroom_fields, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1021, none, minecraft:mushroom_fields, CREATURE, cnb:sporeling, 20, 3, 5
1022, none, minecraft:mushroom_fields, AMBIENT, minecraft:bat, 10, 8, 8
1023, none, minecraft:mushroom_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1024, none, minecraft:dripstone_caves, MONSTER, minecraft:spider, 80, 4, 4
1025, none, minecraft:dripstone_caves, MONSTER, minecraft:zombie, 80, 4, 4
1026, none, minecraft:dripstone_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
1027, none, minecraft:dripstone_caves, MONSTER, minecraft:skeleton, 80, 4, 4
1028, none, minecraft:dripstone_caves, MONSTER, minecraft:slime, 80, 4, 4
1029, none, minecraft:dripstone_caves, MONSTER, minecraft:enderman, 5, 1, 4
1030, none, minecraft:dripstone_caves, MONSTER, minecraft:witch, 5, 1, 1
1031, none, minecraft:dripstone_caves, MONSTER, minecraft:drowned, 80, 4, 4
1032, none, minecraft:dripstone_caves, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
1033, none, minecraft:dripstone_caves, MONSTER, creeperoverhaul:dripstone_creeper, 75, 2, 2
1034, none, minecraft:dripstone_caves, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1035, none, minecraft:dripstone_caves, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1036, none, minecraft:dripstone_caves, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1037, none, minecraft:dripstone_caves, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1038, none, minecraft:dripstone_caves, AMBIENT, minecraft:bat, 10, 8, 8
1039, none, minecraft:dripstone_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1040, none, minecraft:lush_caves, MONSTER, minecraft:spider, 80, 4, 4
1041, none, minecraft:lush_caves, MONSTER, minecraft:zombie, 80, 4, 4
1042, none, minecraft:lush_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
1043, none, minecraft:lush_caves, MONSTER, minecraft:skeleton, 80, 4, 4
1044, none, minecraft:lush_caves, MONSTER, minecraft:slime, 80, 4, 4
1045, none, minecraft:lush_caves, MONSTER, minecraft:enderman, 5, 1, 4
1046, none, minecraft:lush_caves, MONSTER, minecraft:witch, 5, 1, 1
1047, none, minecraft:lush_caves, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
1048, none, minecraft:lush_caves, MONSTER, creeperoverhaul:dripstone_creeper, 75, 2, 2
1049, none, minecraft:lush_caves, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1050, none, minecraft:lush_caves, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1051, none, minecraft:lush_caves, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1052, none, minecraft:lush_caves, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1053, none, minecraft:lush_caves, CREATURE, cnb:sporeling, 60, 3, 5
1054, none, minecraft:lush_caves, CREATURE, friendsandfoes:glare, 5, 1, 1
1055, none, minecraft:lush_caves, AMBIENT, minecraft:bat, 10, 8, 8
1056, none, minecraft:lush_caves, AXOLOTLS, minecraft:axolotl, 10, 4, 6
1057, none, minecraft:lush_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1058, none, minecraft:lush_caves, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1059, none, minecraft:deep_dark, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1060, none, minecraft:deep_dark, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1061, none, minecraft:deep_dark, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1062, none, minecraft:deep_dark, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1063, nether, minecraft:nether_wastes, MONSTER, minecraft:ghast, 50, 4, 4
1064, nether, minecraft:nether_wastes, MONSTER, minecraft:zombified_piglin, 80, 4, 4
1065, nether, minecraft:nether_wastes, MONSTER, minecraft:magma_cube, 5, 4, 4
1066, nether, minecraft:nether_wastes, MONSTER, minecraft:enderman, 5, 4, 4
1067, nether, minecraft:nether_wastes, MONSTER, minecraft:piglin, 15, 4, 4
1068, nether, minecraft:nether_wastes, MONSTER, nethers_exoticism:moloch, 5, 2, 2
1069, nether, minecraft:nether_wastes, MONSTER, cnb:sporeling, 60, 2, 4
1070, nether, minecraft:nether_wastes, CREATURE, minecraft:strider, 60, 1, 2
1071, nether, minecraft:nether_wastes, CREATURE, cnb:cindershell, 80, 2, 8
1072, nether, minecraft:nether_wastes, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1073, nether, minecraft:nether_wastes, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
1074, nether, minecraft:nether_wastes, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 5, 1, 2
1075, nether, minecraft:nether_wastes, WATER_AMBIENT, netherdepthsupgrade:glowdine, 8, 4, 6
1076, nether, minecraft:warped_forest, MONSTER, minecraft:enderman, 5, 4, 4
1077, nether, minecraft:warped_forest, MONSTER, cnb:sporeling, 5, 2, 4
1078, nether, minecraft:warped_forest, MONSTER, minecraft:zombified_piglin, 5, 1, 4
1079, nether, minecraft:warped_forest, MONSTER, minecraft:ghast, 5, 4, 4
1080, nether, minecraft:warped_forest, CREATURE, minecraft:strider, 60, 1, 2
1081, nether, minecraft:warped_forest, AMBIENT, sprout:bounce_bug, 25, 1, 4
1082, nether, minecraft:warped_forest, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1083, nether, minecraft:warped_forest, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
1084, nether, minecraft:warped_forest, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 5, 1, 2
1085, nether, minecraft:warped_forest, WATER_AMBIENT, netherdepthsupgrade:lava_pufferfish, 15, 1, 5
1086, nether, minecraft:crimson_forest, MONSTER, minecraft:zombified_piglin, 5, 2, 4
1087, nether, minecraft:crimson_forest, MONSTER, minecraft:hoglin, 9, 3, 4
1088, nether, minecraft:crimson_forest, MONSTER, minecraft:piglin, 5, 3, 4
1089, nether, minecraft:crimson_forest, MONSTER, cnb:sporeling, 80, 2, 4
1090, nether, minecraft:crimson_forest, MONSTER, minecraft:ghast, 5, 4, 4
1091, nether, minecraft:crimson_forest, CREATURE, minecraft:strider, 60, 1, 2
1092, nether, minecraft:crimson_forest, AMBIENT, sprout:bounce_bug, 25, 1, 4
1093, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1094, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:wither_bonefish, 5, 1, 3
1095, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
1096, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 5, 1, 2
1097, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:lava_pufferfish, 15, 1, 5
1098, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:eyeball_fish, 5, 2, 4
1099, nether, minecraft:soul_sand_valley, MONSTER, minecraft:skeleton, 20, 5, 5
1100, nether, minecraft:soul_sand_valley, MONSTER, minecraft:ghast, 50, 4, 4
1101, nether, minecraft:soul_sand_valley, MONSTER, minecraft:enderman, 5, 4, 4
1102, nether, minecraft:soul_sand_valley, MONSTER, minecraft:zombified_piglin, 5, 1, 4
1103, nether, minecraft:soul_sand_valley, CREATURE, minecraft:strider, 60, 1, 2
1104, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:soulsucker, 10, 1, 2
1105, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1106, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:wither_bonefish, 5, 1, 3
1107, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
1108, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 5, 1, 2
1109, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:glowdine, 8, 4, 6
1110, nether, minecraft:basalt_deltas, MONSTER, minecraft:ghast, 40, 1, 1
1111, nether, minecraft:basalt_deltas, MONSTER, minecraft:magma_cube, 80, 2, 5
1112, nether, minecraft:basalt_deltas, MONSTER, minecraft:zombified_piglin, 5, 1, 4
1113, nether, minecraft:basalt_deltas, CREATURE, minecraft:strider, 60, 1, 2
1114, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:magmacubefish, 10, 2, 4
1115, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1116, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
1117, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:obsidianfish, 15, 1, 5
1118, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 5, 1, 2
1119, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:glowdine, 8, 4, 6
1120, none, minecraft:the_end, MONSTER, minecraft:enderman, 5, 4, 4
1121, none, minecraft:the_end, CREATURE, cnb:end_whale, 5, 1, 1
1122, none, minecraft:end_highlands, MONSTER, minecraft:enderman, 5, 4, 4
1123, none, minecraft:end_highlands, CREATURE, cnb:end_whale, 5, 1, 1
1124, none, minecraft:end_midlands, MONSTER, minecraft:enderman, 5, 4, 4
1125, none, minecraft:end_midlands, CREATURE, cnb:end_whale, 5, 1, 1
1126, none, minecraft:small_end_islands, MONSTER, minecraft:enderman, 5, 4, 4
1127, none, minecraft:small_end_islands, CREATURE, cnb:end_whale, 5, 1, 1
1128, none, minecraft:end_barrens, MONSTER, minecraft:enderman, 5, 4, 4
1129, none, minecraft:end_barrens, CREATURE, cnb:end_whale, 5, 1, 1
1130, none, biomesinjars:dead_land, MONSTER, quark:toretoise, 80, 2, 4
1131, none, biomesinjars:dead_land, MONSTER, quark:stoneling, 80, 1, 1
1132, swamp, hexerei:willow_swamp, MONSTER, minecraft:spider, 80, 4, 4
1133, swamp, hexerei:willow_swamp, MONSTER, minecraft:zombie, 80, 4, 4
1134, swamp, hexerei:willow_swamp, MONSTER, minecraft:zombie_villager, 5, 1, 1
1135, swamp, hexerei:willow_swamp, MONSTER, minecraft:skeleton, 80, 4, 4
1136, swamp, hexerei:willow_swamp, MONSTER, minecraft:creeper, 80, 4, 4
1137, swamp, hexerei:willow_swamp, MONSTER, minecraft:slime, 80, 4, 4
1138, swamp, hexerei:willow_swamp, MONSTER, minecraft:enderman, 5, 1, 4
1139, swamp, hexerei:willow_swamp, MONSTER, minecraft:witch, 5, 1, 1
1140, swamp, hexerei:willow_swamp, MONSTER, minecraft:slime, 5, 1, 1
1141, swamp, hexerei:willow_swamp, CREATURE, minecraft:frog, 10, 2, 5
1142, swamp, hexerei:willow_swamp, CREATURE, finsandtails:mudhorse, 5, 2, 3
1143, swamp, hexerei:willow_swamp, CREATURE, environmental:duck, 10, 3, 4
1144, swamp, hexerei:willow_swamp, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1145, swamp, hexerei:willow_swamp, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1146, swamp, hexerei:willow_swamp, CREATURE, environmental:slabfish, 16, 2, 4
1147, swamp, hexerei:willow_swamp, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1148, swamp, hexerei:willow_swamp, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1149, swamp, hexerei:willow_swamp, AMBIENT, minecraft:bat, 10, 8, 8
1150, swamp, hexerei:willow_swamp, AMBIENT, minecraft:bat, 10, 8, 8
1151, swamp, hexerei:willow_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1152, swamp, hexerei:willow_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1153, swamp, hexerei:willow_swamp, WATER_AMBIENT, finsandtails:swamp_mucker, 5, 2, 4
1154, swamp, hexerei:willow_swamp, WATER_AMBIENT, finsandtails:flatback_sucker, 5, 1, 1
1155, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:spider, 80, 4, 4
1156, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:zombie, 80, 4, 4
1157, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
1158, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:skeleton, 80, 4, 4
1159, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:creeper, 80, 4, 4
1160, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:slime, 80, 4, 4
1161, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:enderman, 5, 1, 4
1162, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:witch, 5, 1, 1
1163, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:starbuncle, 5, 3, 5
1164, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:drygmy, 5, 1, 3
1165, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:whirlisprig, 5, 1, 3
1166, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:blazing_weald_walker, 5, 1, 1
1167, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:cascading_weald_walker, 5, 1, 1
1168, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:flourishing_weald_walker, 5, 1, 1
1169, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:vexing_weald_walker, 5, 1, 1
1170, forest, ars_nouveau:archwood_forest, CREATURE, minecraft:wolf, 5, 4, 4
1171, forest, ars_nouveau:archwood_forest, CREATURE, minecraft:pig, 10, 4, 4
1172, forest, ars_nouveau:archwood_forest, CREATURE, minecraft:chicken, 10, 4, 4
1173, forest, ars_nouveau:archwood_forest, CREATURE, finsandtails:flatback_leaf_snail, 6, 1, 2
1174, forest, ars_nouveau:archwood_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
1175, forest, ars_nouveau:archwood_forest, CREATURE, crittersandcompanions:ferret, 5, 2, 3
1176, forest, ars_nouveau:archwood_forest, CREATURE, balloonbox:balloon, 5, 1, 1
1177, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1178, forest, ars_nouveau:archwood_forest, CREATURE, environmental:deer, 16, 4, 4
1179, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1180, forest, ars_nouveau:archwood_forest, CREATURE, hexerei:crow, 20, 2, 5
1181, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1182, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1183, forest, ars_nouveau:archwood_forest, AMBIENT, minecraft:bat, 10, 8, 8
1184, forest, ars_nouveau:archwood_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1185, none, blueprint:original_source_marker, MONSTER, quark:toretoise, 80, 2, 4
1186, none, blueprint:original_source_marker, MONSTER, quark:stoneling, 80, 1, 1
1187, none, environmental:marsh, MONSTER, minecraft:spider, 80, 4, 4
1188, none, environmental:marsh, MONSTER, minecraft:zombie, 80, 4, 4
1189, none, environmental:marsh, MONSTER, minecraft:zombie_villager, 5, 1, 1
1190, none, environmental:marsh, MONSTER, minecraft:skeleton, 80, 4, 4
1191, none, environmental:marsh, MONSTER, minecraft:slime, 80, 4, 4
1192, none, environmental:marsh, MONSTER, minecraft:enderman, 5, 1, 4
1193, none, environmental:marsh, MONSTER, minecraft:witch, 5, 1, 1
1194, none, environmental:marsh, MONSTER, creeperoverhaul:swamp_creeper, 75, 2, 2
1195, none, environmental:marsh, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
1196, none, environmental:marsh, CREATURE, minecraft:frog, 10, 2, 5
1197, none, environmental:marsh, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1198, none, environmental:marsh, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1199, none, environmental:marsh, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1200, none, environmental:marsh, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1201, none, environmental:marsh, AMBIENT, minecraft:bat, 10, 8, 8
1202, none, environmental:marsh, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1203, forest, environmental:blossom_woods, MONSTER, minecraft:spider, 80, 4, 4
1204, forest, environmental:blossom_woods, MONSTER, minecraft:zombie, 80, 4, 4
1205, forest, environmental:blossom_woods, MONSTER, minecraft:zombie_villager, 5, 1, 1
1206, forest, environmental:blossom_woods, MONSTER, minecraft:skeleton, 80, 4, 4
1207, forest, environmental:blossom_woods, MONSTER, minecraft:creeper, 80, 4, 4
1208, forest, environmental:blossom_woods, MONSTER, minecraft:slime, 80, 4, 4
1209, forest, environmental:blossom_woods, MONSTER, minecraft:enderman, 5, 1, 4
1210, forest, environmental:blossom_woods, MONSTER, minecraft:witch, 5, 1, 1
1211, forest, environmental:blossom_woods, CREATURE, minecraft:pig, 10, 4, 4
1212, forest, environmental:blossom_woods, CREATURE, minecraft:chicken, 10, 4, 4
1213, forest, environmental:blossom_woods, CREATURE, minecraft:panda, 16, 1, 2
1214, forest, environmental:blossom_woods, CREATURE, finsandtails:flatback_leaf_snail, 6, 1, 2
1215, forest, environmental:blossom_woods, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
1216, forest, environmental:blossom_woods, CREATURE, crittersandcompanions:ferret, 5, 2, 3
1217, forest, environmental:blossom_woods, CREATURE, balloonbox:balloon, 5, 1, 1
1218, forest, environmental:blossom_woods, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1219, forest, environmental:blossom_woods, CREATURE, environmental:deer, 16, 4, 4
1220, forest, environmental:blossom_woods, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1221, forest, environmental:blossom_woods, CREATURE, hexerei:crow, 20, 2, 5
1222, forest, environmental:blossom_woods, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1223, forest, environmental:blossom_woods, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
