1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
1237, none, minecraft:lush_caves, CREATURE, friendsandfoes:glare, 5, 1, 1
1238, none, minecraft:deep_dark, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
1239, none, minecraft:deep_dark, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1240, none, minecraft:deep_dark, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1241, none, minecraft:deep_dark, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1242, none, minecraft:deep_dark, CREATURE, feywild:autumn_pixie, 5, 1, 1
1243, none, minecraft:deep_dark, CREATURE, feywild:spring_pixie, 5, 1, 1
1244, none, minecraft:deep_dark, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1245, nether, minecraft:nether_wastes, MONSTER, minecraft:ghast, 50, 4, 4
1246, nether, minecraft:nether_wastes, MONSTER, minecraft:zombified_piglin, 80, 4, 4
1247, nether, minecraft:nether_wastes, MONSTER, minecraft:magma_cube, 5, 4, 4
1248, nether, minecraft:nether_wastes, MONSTER, minecraft:enderman, 5, 4, 4
1249, nether, minecraft:nether_wastes, MONSTER, minecraft:piglin, 15, 4, 4
1250, nether, minecraft:nether_wastes, MONSTER, nethers_exoticism:moloch, 5, 2, 2
1251, nether, minecraft:nether_wastes, MONSTER, cnb:sporeling, 60, 2, 4
1252, nether, minecraft:nether_wastes, CREATURE, minecraft:strider, 60, 1, 2
1253, nether, minecraft:nether_wastes, CREATURE, cnb:cindershell, 80, 2, 8
1254, nether, minecraft:nether_wastes, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1255, nether, minecraft:nether_wastes, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
1256, nether, minecraft:nether_wastes, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 5, 1, 2
1257, nether, minecraft:nether_wastes, WATER_AMBIENT, netherdepthsupgrade:glowdine, 8, 4, 6
1258, nether, minecraft:warped_forest, MONSTER, minecraft:enderman, 5, 4, 4
1259, nether, minecraft:warped_forest, MONSTER, cnb:sporeling, 5, 2, 4
1260, nether, minecraft:warped_forest, MONSTER, minecraft:zombified_piglin, 5, 1, 4
1261, nether, minecraft:warped_forest, MONSTER, minecraft:ghast, 3, 4, 4
1262, nether, minecraft:warped_forest, CREATURE, minecraft:strider, 60, 1, 2
1263, nether, minecraft:warped_forest, AMBIENT, sprout:bounce_bug, 25, 1, 4
1264, nether, minecraft:warped_forest, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1265, nether, minecraft:warped_forest, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
1266, nether, minecraft:warped_forest, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 5, 1, 2
1267, nether, minecraft:warped_forest, WATER_AMBIENT, netherdepthsupgrade:lava_pufferfish, 15, 1, 5
1268, nether, minecraft:crimson_forest, MONSTER, minecraft:zombified_piglin, 5, 2, 4
1269, nether, minecraft:crimson_forest, MONSTER, minecraft:hoglin, 9, 3, 4
1270, nether, minecraft:crimson_forest, MONSTER, minecraft:piglin, 5, 3, 4
1271, nether, minecraft:crimson_forest, MONSTER, cnb:sporeling, 80, 2, 4
1272, nether, minecraft:crimson_forest, MONSTER, minecraft:ghast, 3, 4, 4
1273, nether, minecraft:crimson_forest, CREATURE, minecraft:strider, 60, 1, 2
1274, nether, minecraft:crimson_forest, AMBIENT, sprout:bounce_bug, 25, 1, 4
1275, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1276, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:wither_bonefish, 5, 1, 3
1277, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
1278, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 5, 1, 2
1279, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:lava_pufferfish, 15, 1, 5
1280, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:eyeball_fish, 5, 2, 4
1281, nether, minecraft:soul_sand_valley, MONSTER, minecraft:skeleton, 20, 5, 5
1282, nether, minecraft:soul_sand_valley, MONSTER, minecraft:ghast, 50, 4, 4
1283, nether, minecraft:soul_sand_valley, MONSTER, minecraft:enderman, 5, 4, 4
1284, nether, minecraft:soul_sand_valley, MONSTER, minecraft:zombified_piglin, 5, 1, 4
1285, nether, minecraft:soul_sand_valley, CREATURE, minecraft:strider, 60, 1, 2
1286, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:soulsucker, 10, 1, 2
1287, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1288, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:wither_bonefish, 5, 1, 3
1289, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
1290, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 5, 1, 2
1291, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:glowdine, 8, 4, 6
1292, nether, minecraft:basalt_deltas, MONSTER, minecraft:ghast, 40, 1, 1
1293, nether, minecraft:basalt_deltas, MONSTER, minecraft:magma_cube, 80, 2, 5
1294, nether, minecraft:basalt_deltas, MONSTER, minecraft:zombified_piglin, 5, 1, 4
1295, nether, minecraft:basalt_deltas, CREATURE, minecraft:strider, 60, 1, 2
1296, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:magmacubefish, 10, 2, 4
1297, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1298, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
1299, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:obsidianfish, 15, 1, 5
1300, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 5, 1, 2
1301, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:glowdine, 8, 4, 6
1302, none, minecraft:the_end, MONSTER, minecraft:enderman, 5, 4, 4
1303, none, minecraft:the_end, CREATURE, cnb:end_whale, 5, 1, 1
1304, none, minecraft:end_highlands, MONSTER, minecraft:enderman, 5, 4, 4
1305, none, minecraft:end_highlands, MONSTER, phantasm:crystie, 5, 2, 4
1306, none, minecraft:end_highlands, CREATURE, cnb:end_whale, 5, 1, 1
1307, none, minecraft:end_midlands, MONSTER, minecraft:enderman, 5, 4, 4
1308, none, minecraft:end_midlands, CREATURE, cnb:end_whale, 5, 1, 1
1309, none, minecraft:small_end_islands, MONSTER, minecraft:enderman, 5, 4, 4
1310, none, minecraft:small_end_islands, CREATURE, cnb:end_whale, 5, 1, 1
1311, none, minecraft:end_barrens, MONSTER, minecraft:enderman, 5, 4, 4
1312, none, minecraft:end_barrens, CREATURE, cnb:end_whale, 5, 1, 1
1313, swamp, hexerei:willow_swamp, MONSTER, minecraft:spider, 80, 4, 4
1314, swamp, hexerei:willow_swamp, MONSTER, minecraft:zombie, 80, 4, 4
1315, swamp, hexerei:willow_swamp, MONSTER, minecraft:zombie_villager, 5, 1, 1
1316, swamp, hexerei:willow_swamp, MONSTER, minecraft:skeleton, 80, 4, 4
1317, swamp, hexerei:willow_swamp, MONSTER, minecraft:creeper, 80, 4, 4
1318, swamp, hexerei:willow_swamp, MONSTER, minecraft:slime, 80, 4, 4
1319, swamp, hexerei:willow_swamp, MONSTER, minecraft:enderman, 5, 1, 4
1320, swamp, hexerei:willow_swamp, MONSTER, minecraft:witch, 5, 1, 1
1321, swamp, hexerei:willow_swamp, MONSTER, minecraft:slime, 5, 1, 1
1322, swamp, hexerei:willow_swamp, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
1323, swamp, hexerei:willow_swamp, CREATURE, minecraft:frog, 10, 2, 5
1324, swamp, hexerei:willow_swamp, CREATURE, finsandtails:mudhorse, 5, 2, 3
1325, swamp, hexerei:willow_swamp, CREATURE, environmental:duck, 10, 3, 4
1326, swamp, hexerei:willow_swamp, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1327, swamp, hexerei:willow_swamp, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1328, swamp, hexerei:willow_swamp, CREATURE, environmental:slabfish, 16, 2, 4
1329, swamp, hexerei:willow_swamp, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1330, swamp, hexerei:willow_swamp, CREATURE, feywild:autumn_pixie, 5, 1, 1
1331, swamp, hexerei:willow_swamp, CREATURE, feywild:spring_pixie, 5, 1, 1
1332, swamp, hexerei:willow_swamp, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1333, swamp, hexerei:willow_swamp, AMBIENT, minecraft:bat, 10, 8, 8
1334, swamp, hexerei:willow_swamp, AMBIENT, minecraft:bat, 10, 8, 8
1335, swamp, hexerei:willow_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1336, swamp, hexerei:willow_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1337, swamp, hexerei:willow_swamp, WATER_AMBIENT, finsandtails:swamp_mucker, 5, 2, 4
1338, swamp, hexerei:willow_swamp, WATER_AMBIENT, finsandtails:flatback_sucker, 5, 1, 1
1339, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:spider, 80, 4, 4
1340, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:zombie, 80, 4, 4
1341, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
1342, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:skeleton, 80, 4, 4
1343, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:creeper, 80, 4, 4
1344, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:slime, 80, 4, 4
1345, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:enderman, 5, 1, 4
1346, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:witch, 5, 1, 1
1347, forest, ars_nouveau:archwood_forest, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
1348, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:starbuncle, 5, 3, 5
1349, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:drygmy, 5, 1, 3
1350, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:whirlisprig, 5, 1, 3
1351, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:blazing_weald_walker, 5, 1, 1
1352, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:cascading_weald_walker, 5, 1, 1
1353, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:flourishing_weald_walker, 5, 1, 1
1354, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:vexing_weald_walker, 5, 1, 1
1355, forest, ars_nouveau:archwood_forest, CREATURE, minecraft:wolf, 5, 4, 4
1356, forest, ars_nouveau:archwood_forest, CREATURE, minecraft:pig, 10, 4, 4
1357, forest, ars_nouveau:archwood_forest, CREATURE, minecraft:chicken, 10, 4, 4
1358, forest, ars_nouveau:archwood_forest, CREATURE, finsandtails:flatback_leaf_snail, 6, 1, 2
1359, forest, ars_nouveau:archwood_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
1360, forest, ars_nouveau:archwood_forest, CREATURE, crittersandcompanions:ferret, 5, 2, 3
1361, forest, ars_nouveau:archwood_forest, CREATURE, balloonbox:balloon, 5, 1, 1
1362, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1363, forest, ars_nouveau:archwood_forest, CREATURE, environmental:deer, 16, 4, 4
1364, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1365, forest, ars_nouveau:archwood_forest, CREATURE, hexerei:crow, 20, 2, 5
1366, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1367, forest, ars_nouveau:archwood_forest, CREATURE, feywild:autumn_pixie, 5, 1, 1
1368, forest, ars_nouveau:archwood_forest, CREATURE, feywild:spring_pixie, 5, 1, 1
1369, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1370, forest, ars_nouveau:archwood_forest, AMBIENT, minecraft:bat, 10, 8, 8
1371, forest, ars_nouveau:archwood_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1372, none, environmental:marsh, MONSTER, minecraft:spider, 80, 4, 4
1373, none, environmental:marsh, MONSTER, minecraft:zombie, 80, 4, 4
1374, none, environmental:marsh, MONSTER, minecraft:zombie_villager, 5, 1, 1
1375, none, environmental:marsh, MONSTER, minecraft:skeleton, 80, 4, 4
1376, none, environmental:marsh, MONSTER, minecraft:slime, 80, 4, 4
1377, none, environmental:marsh, MONSTER, minecraft:enderman, 5, 1, 4
1378, none, environmental:marsh, MONSTER, minecraft:witch, 5, 1, 1
1379, none, environmental:marsh, MONSTER, creeperoverhaul:swamp_creeper, 75, 2, 2
1380, none, environmental:marsh, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
1381, none, environmental:marsh, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
1382, none, environmental:marsh, CREATURE, minecraft:frog, 10, 2, 5
1383, none, environmental:marsh, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1384, none, environmental:marsh, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1385, none, environmental:marsh, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1386, none, environmental:marsh, CREATURE, feywild:autumn_pixie, 5, 1, 1
1387, none, environmental:marsh, CREATURE, feywild:spring_pixie, 5, 1, 1
1388, none, environmental:marsh, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1389, none, environmental:marsh, AMBIENT, minecraft:bat, 10, 8, 8
1390, none, environmental:marsh, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1391, forest, environmental:blossom_woods, MONSTER, minecraft:spider, 80, 4, 4
1392, forest, environmental:blossom_woods, MONSTER, minecraft:zombie, 80, 4, 4
1393, forest, environmental:blossom_woods, MONSTER, minecraft:zombie_villager, 5, 1, 1
1394, forest, environmental:blossom_woods, MONSTER, minecraft:skeleton, 80, 4, 4
1395, forest, environmental:blossom_woods, MONSTER, minecraft:creeper, 80, 4, 4
1396, forest, environmental:blossom_woods, MONSTER, minecraft:slime, 80, 4, 4
1397, forest, environmental:blossom_woods, MONSTER, minecraft:enderman, 5, 1, 4
1398, forest, environmental:blossom_woods, MONSTER, minecraft:witch, 5, 1, 1
1399, forest, environmental:blossom_woods, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
1400, forest, environmental:blossom_woods, CREATURE, minecraft:pig, 10, 4, 4
1401, forest, environmental:blossom_woods, CREATURE, minecraft:chicken, 10, 4, 4
1402, forest, environmental:blossom_woods, CREATURE, minecraft:panda, 16, 1, 2
1403, forest, environmental:blossom_woods, CREATURE, finsandtails:flatback_leaf_snail, 6, 1, 2
1404, forest, environmental:blossom_woods, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
1405, forest, environmental:blossom_woods, CREATURE, crittersandcompanions:ferret, 5, 2, 3
1406, forest, environmental:blossom_woods, CREATURE, balloonbox:balloon, 5, 1, 1
1407, forest, environmental:blossom_woods, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1408, forest, environmental:blossom_woods, CREATURE, environmental:deer, 16, 4, 4
1409, forest, environmental:blossom_woods, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1410, forest, environmental:blossom_woods, CREATURE, hexerei:crow, 20, 2, 5
1411, forest, environmental:blossom_woods, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1412, forest, environmental:blossom_woods, CREATURE, feywild:autumn_pixie, 5, 1, 1
1413, forest, environmental:blossom_woods, CREATURE, feywild:spring_pixie, 5, 1, 1
1414, forest, environmental:blossom_woods, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1415, forest, environmental:blossom_woods, AMBIENT, minecraft:bat, 10, 8, 8
1416, forest, environmental:blossom_woods, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1417, forest, environmental:blossom_woods, WATER_AMBIENT, environmental:koi, 12, 1, 1
1418, forest, environmental:blossom_valleys, MONSTER, minecraft:spider, 80, 4, 4
1419, forest, environmental:blossom_valleys, MONSTER, minecraft:zombie, 80, 4, 4
1420, forest, environmental:blossom_valleys, MONSTER, minecraft:zombie_villager, 5, 1, 1
1421, forest, environmental:blossom_valleys, MONSTER, minecraft:skeleton, 80, 4, 4
1422, forest, environmental:blossom_valleys, MONSTER, minecraft:creeper, 80, 4, 4
1423, forest, environmental:blossom_valleys, MONSTER, minecraft:slime, 80, 4, 4
1424, forest, environmental:blossom_valleys, MONSTER, minecraft:enderman, 5, 1, 4
1425, forest, environmental:blossom_valleys, MONSTER, minecraft:witch, 5, 1, 1
1426, forest, environmental:blossom_valleys, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
1427, forest, environmental:blossom_valleys, CREATURE, minecraft:pig, 10, 4, 4
1428, forest, environmental:blossom_valleys, CREATURE, minecraft:chicken, 10, 4, 4
1429, forest, environmental:blossom_valleys, CREATURE, minecraft:panda, 16, 1, 2
1430, forest, environmental:blossom_valleys, CREATURE, finsandtails:flatback_leaf_snail, 6, 1, 2
1431, forest, environmental:blossom_valleys, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
1432, forest, environmental:blossom_valleys, CREATURE, crittersandcompanions:ferret, 5, 2, 3
1433, forest, environmental:blossom_valleys, CREATURE, balloonbox:balloon, 5, 1, 1
1434, forest, environmental:blossom_valleys, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1435, forest, environmental:blossom_valleys, CREATURE, environmental:deer, 16, 4, 4
1436, forest, environmental:blossom_valleys, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1437, forest, environmental:blossom_valleys, CREATURE, hexerei:crow, 20, 2, 5
1438, forest, environmental:blossom_valleys, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1439, forest, environmental:blossom_valleys, CREATURE, feywild:autumn_pixie, 5, 1, 1
1440, forest, environmental:blossom_valleys, CREATURE, feywild:spring_pixie, 5, 1, 1
1441, forest, environmental:blossom_valleys, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1442, forest, environmental:blossom_valleys, AMBIENT, minecraft:bat, 10, 8, 8
1443, forest, environmental:blossom_valleys, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1444, forest, environmental:blossom_valleys, WATER_AMBIENT, environmental:koi, 12, 1, 1
1445, forest, feywild:blossoming_wealds, MONSTER, minecraft:spider, 80, 4, 4
1446, forest, feywild:blossoming_wealds, MONSTER, minecraft:zombie, 80, 4, 4
1447, forest, feywild:blossoming_wealds, MONSTER, minecraft:zombie_villager, 5, 1, 1
1448, forest, feywild:blossoming_wealds, MONSTER, minecraft:skeleton, 80, 4, 4
1449, forest, feywild:blossoming_wealds, MONSTER, minecraft:creeper, 80, 4, 4
1450, forest, feywild:blossoming_wealds, MONSTER, minecraft:slime, 80, 4, 4
1451, forest, feywild:blossoming_wealds, MONSTER, minecraft:enderman, 5, 1, 4
1452, forest, feywild:blossoming_wealds, MONSTER, minecraft:witch, 5, 1, 1
1453, forest, feywild:blossoming_wealds, MONSTER, minecraft:illusioner, 10, 1, 1
1454, forest, feywild:blossoming_wealds, CREATURE, minecraft:pig, 10, 4, 4
1455, forest, feywild:blossoming_wealds, CREATURE, minecraft:chicken, 10, 4, 4
1456, forest, feywild:blossoming_wealds, CREATURE, feywild:spring_pixie, 60, 1, 2
1457, forest, feywild:blossoming_wealds, CREATURE, feywild:botania_pixie, 60, 2, 4
1458, forest, feywild:blossoming_wealds, CREATURE, feywild:spring_tree_ent, 5, 1, 1
1459, forest, feywild:blossoming_wealds, CREATURE, feywild:blossom_tree_ent, 5, 1, 1
1460, forest, feywild:blossoming_wealds, CREATURE, feywild:dwarf_blacksmith, 5, 1, 1
1461, forest, feywild:blossoming_wealds, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
1462, forest, feywild:blossoming_wealds, CREATURE, crittersandcompanions:ferret, 5, 2, 3
1463, forest, feywild:blossoming_wealds, CREATURE, balloonbox:balloon, 5, 1, 1
1464, forest, feywild:blossoming_wealds, CREATURE, environmental:deer, 16, 4, 4
1465, forest, feywild:blossoming_wealds, CREATURE, hexerei:crow, 20, 2, 5
1466, forest, feywild:blossoming_wealds, AMBIENT, minecraft:bat, 10, 8, 8
1467, forest, feywild:blossoming_wealds, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1468, forest, feywild:blossoming_wealds, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
1469, forest, feywild:blossoming_wealds, WATER_CREATURE, minecraft:tropical_fish, 10, 3, 4
1470, forest, feywild:blossoming_wealds, WATER_CREATURE, minecraft:pufferfish, 10, 3, 4
1471, forest, feywild:blossoming_wealds, WATER_CREATURE, minecraft:axolotl, 10, 3, 4
1472, forest, feywild:golden_seelie_fields, MONSTER, minecraft:spider, 80, 4, 4
1473, forest, feywild:golden_seelie_fields, MONSTER, minecraft:zombie, 80, 4, 4
1474, forest, feywild:golden_seelie_fields, MONSTER, minecraft:zombie_villager, 5, 1, 1
1475, forest, feywild:golden_seelie_fields, MONSTER, minecraft:skeleton, 80, 4, 4
1476, forest, feywild:golden_seelie_fields, MONSTER, minecraft:creeper, 80, 4, 4
1477, forest, feywild:golden_seelie_fields, MONSTER, minecraft:slime, 80, 4, 4
1478, forest, feywild:golden_seelie_fields, MONSTER, minecraft:enderman, 5, 1, 4
1479, forest, feywild:golden_seelie_fields, MONSTER, minecraft:witch, 5, 1, 1
1480, forest, feywild:golden_seelie_fields, MONSTER, minecraft:pillager, 5, 1, 3
1481, forest, feywild:golden_seelie_fields, CREATURE, feywild:summer_pixie, 60, 1, 2
1482, forest, feywild:golden_seelie_fields, CREATURE, feywild:bee_knight, 30, 1, 2
1483, forest, feywild:golden_seelie_fields, CREATURE, feywild:botania_pixie, 60, 2, 4
1484, forest, feywild:golden_seelie_fields, CREATURE, feywild:summer_tree_ent, 5, 1, 1
1485, forest, feywild:golden_seelie_fields, CREATURE, feywild:blossom_tree_ent, 5, 1, 1
1486, forest, feywild:golden_seelie_fields, CREATURE, feywild:dwarf_blacksmith, 5, 1, 1
1487, forest, feywild:golden_seelie_fields, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
1488, forest, feywild:golden_seelie_fields, CREATURE, crittersandcompanions:ferret, 5, 2, 3
1489, forest, feywild:golden_seelie_fields, CREATURE, balloonbox:balloon, 5, 1, 1
1490, forest, feywild:golden_seelie_fields, CREATURE, environmental:deer, 16, 4, 4
1491, forest, feywild:golden_seelie_fields, CREATURE, hexerei:crow, 20, 2, 5
1492, forest, feywild:golden_seelie_fields, AMBIENT, minecraft:bat, 10, 8, 8
1493, forest, feywild:golden_seelie_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1494, forest, feywild:golden_seelie_fields, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
1495, forest, feywild:golden_seelie_fields, WATER_CREATURE, minecraft:tropical_fish, 10, 3, 4
1496, forest, feywild:golden_seelie_fields, WATER_CREATURE, minecraft:pufferfish, 10, 3, 4
1497, forest, feywild:golden_seelie_fields, WATER_CREATURE, minecraft:axolotl, 10, 3, 4
1498, forest, feywild:eternal_fall, MONSTER, minecraft:spider, 80, 4, 4
1499, forest, feywild:eternal_fall, MONSTER, minecraft:zombie, 80, 4, 4
1500, forest, feywild:eternal_fall, MONSTER, minecraft:zombie_villager, 5, 1, 1
1501, forest, feywild:eternal_fall, MONSTER, minecraft:skeleton, 80, 4, 4
1502, forest, feywild:eternal_fall, MONSTER, minecraft:creeper, 80, 4, 4
